x,y
-3.568297964561532587e-01,1.891041075767600221e-01
-1.732738647097711304e-01,2.977356383790034089e-01
5.213571277506469370e-02,1.897846565599215773e-01
4.319943330651843105e-01,2.614509918482832429e-02
3.627449805243653791e-01,3.468986650621533885e-01
1.711512873352009634e-01,-2.736593752975994276e-01
4.702850090930709159e-01,5.044314479311019089e-02
-4.690487286256695976e-01,3.588350960850799076e-01
-9.493961686123977839e-02,1.848525161167282604e-01
3.515406779053598663e-01,4.686230442581540423e-01
-3.927165890834844464e-01,4.660522670542904811e-01
1.301825462935765620e-01,9.118207542006083466e-02
4.949928600666535505e-01,3.290659679654655001e-01
3.821235444391409275e-01,1.549691771377555982e-01
-1.911748025063521039e-01,1.587802292249098080e-01
4.444264969342161531e-01,1.928008003176545360e-01
-7.582217160926882360e-02,8.485033315744089366e-02
-2.596074735223493635e-01,1.220238506091195774e-01
-4.112130020895641835e-01,1.135972901594441836e-01
-4.524030605745593125e-01,-2.418176516428340028e-01
2.117164312340648058e-01,-1.382716372101653046e-01
-4.919429472329988062e-01,-2.389550010252839973e-01
-3.675611558739094731e-01,-1.697309071565155855e-02
-3.667044641707287167e-02,2.187638759615823658e-01
-1.581238329896431649e-01,4.255953279564581582e-01
-3.947702028869776725e-01,1.541369195080746074e-02
3.995440752699728759e-01,2.252366568507910838e-01
1.305634192101668978e-01,-4.077449557255310442e-01
-3.102343562624262363e-01,-2.539301708301590077e-01
-3.628958508026561280e-02,2.938631105134792421e-01
-1.415857950801508169e-01,6.271718134256526467e-02
7.244707476562191328e-02,-3.227668272880256373e-01
1.980322813433210982e-01,2.428045348321060393e-01
-5.293637560902408890e-02,4.237001227304928452e-01
3.727383284697948773e-01,-5.378785665951779649e-02
3.393072253837122187e-01,9.828618615907434852e-02
1.303367730253466583e-01,-2.818796331196802285e-01
9.453334575977624665e-02,9.934387295940633189e-02
4.733384896815341358e-01,-3.712573978522365481e-01
-3.675435417732839660e-01,3.202184569964563465e-01
-3.914055621984691147e-01,-4.484171718204716939e-01
-5.973833859341141223e-02,3.223867897621213174e-01
3.460060485471830316e-01,4.176552267570753374e-01
-3.566495663135947625e-02,-3.911431573719873489e-01
-1.887826124481617185e-01,-4.719142804343636755e-01
1.687057578048074824e-02,-1.520332666051838200e-01
-7.408871446705038444e-02,2.134701117759970346e-01
3.991799671243472653e-02,-3.427458654458032106e-01
-2.318163947837667827e-01,2.594048073832570800e-02
3.861676114498395207e-01,-1.723507072367896353e-01
2.997707636772009576e-01,1.278649178367053524e-02
-1.615041134167717607e-01,-3.079972188132609201e-01
-1.413287832449817150e-01,-3.747200645821273657e-01
-3.595684108556761183e-02,-5.080566257424695004e-02
3.388148185714909832e-01,-7.048777174334938667e-02
4.671327707164805165e-01,4.352055113661854602e-01
-3.909120753795416459e-01,3.548710382344864023e-01
1.911670197092621148e-01,-3.059328581622159371e-01
-3.420239891098463825e-01,2.460588500978684035e-01
3.642564703911869706e-01,3.062944966927232393e-01
-2.722118973883033699e-01,-6.268877222871738208e-02
-2.692052772353267787e-01,-3.224477013774894596e-01
2.293349642225020746e-01,-3.180252176258868690e-01
-4.097727213637862298e-01,-8.063763370619975168e-02
4.266264976572725978e-03,-1.113729325729356512e-01
-2.218616789656391031e-01,-4.513014265493341393e-01
-3.299147105679945957e-01,-2.156944094277306323e-02
8.782574853368556311e-02,3.245271706255803412e-01
2.792872483231386704e-01,-4.887933830787958289e-01
3.389008679199033147e-01,2.793930196485209239e-01
-2.290147485251504966e-01,3.517902738872289437e-01
-3.473755297164231037e-01,8.220824114398588012e-02
2.691615182137627182e-01,2.858273893498509688e-01
1.678921376173042046e-01,-9.192541137117963071e-03
4.699848886118698776e-01,-1.028340802021778799e-01
-2.857968710286502012e-01,1.763737959580374270e-01
4.754652459545855581e-01,1.238827146243426103e-01
-2.375878669171805901e-01,-8.011422444851459823e-02
2.533214838112521905e-01,-1.231675468292693226e-01
3.765270010140627233e-01,-3.764236732204708780e-01
-2.583228891725302678e-01,-2.087570901877230101e-01
3.991178691912696253e-01,1.235717247836946309e-01
3.075754410393202187e-01,-2.487154509356571674e-01
-1.341883431730849230e-01,-3.380820561269405333e-01
-4.306861689689388539e-01,-3.173495050734400635e-01
-3.892388741725571477e-01,-1.551488116031024544e-01
-3.254266548269958981e-01,3.810346675059955723e-01
1.142509436692645125e-02,1.368057492150467902e-01
-4.676043586337643165e-01,-3.369311981670020106e-01
2.439201082341715399e-01,5.058305338387205502e-02
-2.085066409431729148e-02,-4.244380411442515433e-01
2.706137082704797581e-01,-5.266357015123571822e-02
2.323299084443288531e-01,7.061514510074832704e-03
-2.965617072731523418e-01,3.136753003446384191e-01
2.645166704800229196e-01,-4.156774079236836839e-01
-2.344398353859862838e-01,2.246678211058572294e-01
2.664820241420575719e-01,-3.292128855516631702e-01
4.985717908422883093e-01,-3.796294498183033772e-01
1.314078468785412346e-01,2.582986932797600721e-01
-1.932773707542450314e-01,-2.140101093554046818e-01
-1.043673048345605953e-01,-3.452981827576526164e-02
-1.264775807895206217e-01,-3.044863615786408406e-01
-4.577583605731506133e-01,-4.784931321484092726e-01
-4.216917475085367739e-01,4.141383331036510018e-01
3.788433891038048978e-02,2.239724502255497907e-01
-9.907152599533823600e-02,3.059399930881029350e-01
-4.457879476132612373e-01,2.424430048794474490e-01
2.856985841289572670e-01,1.490361232491876631e-01
-3.001713821128924042e-01,-3.282204257572259899e-03
2.002802665072749566e-01,4.105400167560097069e-01
-4.320962850403606836e-01,-4.001737706766220204e-02
7.181184509838176022e-02,-4.440173511992965283e-01
3.664958446129019110e-01,-3.057546360642119376e-01
-4.543704449811886703e-01,4.190391125523548199e-01
1.005776701662327299e-01,6.157693751415772854e-02
1.189378517693942816e-01,4.269881383544364972e-01
3.749149896797794312e-01,-2.389532380399816414e-01
2.277009480744898451e-01,-1.074414808886676731e-01
-2.883794231733300961e-01,-1.299237425164833926e-01
1.036504759425007638e-01,-4.459083729110782657e-02
-4.210555780745475762e-01,-2.455753527046825313e-01
-1.985776434010137759e-01,3.262013130902388092e-01
-8.329083291207785289e-02,1.531398216734968787e-01
9.958197109141386782e-02,1.929316085227085475e-01
-4.600100639502981426e-01,1.675694339356401663e-01
4.327505110757871587e-01,4.235391514103885591e-01
3.252301372968481319e-01,4.461599587722719917e-01
-4.649290560695896191e-01,2.829157122543206615e-01
4.343460017844202325e-01,-1.149995750872628009e-01
3.297199374496599389e-01,-3.515344854019522014e-01
2.070985350523968371e-01,3.187601673481135212e-01
-2.105956177689123354e-01,-3.518509523767764380e-01
1.012822993891606405e-01,-3.852761565476332528e-01
-1.658877838881709643e-01,-2.529094953782690808e-03
3.029301284863789544e-04,-2.901691401533225134e-01
-3.300534556657029328e-01,-3.598908789837084177e-01
9.728998556125369179e-02,-8.368644352804944717e-03
4.194884666011921004e-01,-4.964361424608048079e-01
4.911648497390406001e-03,2.095089481111003238e-01
-3.051160281604072266e-01,2.413085592894663456e-01
3.472248720753746687e-01,1.658376145224773127e-02
4.629248113613621679e-02,4.916415045953054230e-01
-3.527821135327817159e-01,-4.974128157609268852e-01
-2.860271592186607870e-01,4.803172380633595751e-01
-1.215649560674459673e-01,4.858385295035635432e-01
-4.625744307030024149e-01,4.770232426422932326e-01
4.847240962865208558e-01,-1.364203012903350554e-01
-4.953016331989182897e-01,1.554398336579123352e-01
